Plot,Tree,Azimuth,Distance,Species,Snag,Height,DBH_2010,Biomass_J_2010,Biomass_Y_2010,Biomass_C_2010,Biomass_W_2010,Biomass_mean_2010,Volume_W_2010,DBH_2012,Biomass_J_2012,Biomass_Y_2012,Biomass_C_2012,Biomass_W_2012,Biomass_mean_2012,Volume_W_2012,DBH_2015,Biomass_J_2015,Biomass_Y_2015,Biomass_C_2015,Biomass_W_2015,Biomass_mean_2015,Volume_W_2015,DBH_2017,Biomass_J_2017,Biomass_Y_2017,Biomass_C_2017,Biomass_W_2017,Biomass_mean_2017,Volume_W_2017,DBH_2021,Biomass_J_2021,Biomass_Y_2021,Biomass_C_2021,Biomass_W_2021,Biomass_mean_2021,Volume_W_2021,DBH_2023,Biomass_J_2023,Biomass_Y_2023,Biomass_C_2023,Biomass_W_2023,Biomass_mean_2023,Volume_W_2023,DBH_2025,Biomass_J_2025,Biomass_Y_2025,Biomass_C_2025,Biomass_W_2025,Biomass_mean_2025,Volume_W_2025,DBH_2026,Biomass_J_2026,Biomass_Y_2026,Biomass_C_2026,Biomass_W_2026,Biomass_mean_2026,Volume_W_2026
HL_013_10,10,69,8.7,ABBA,,9.835472299,7.1,0,0,0,0,0,0,7.66,0,0,0,0,0,0,8.5,0,0,0,0,0,0,9.06,0,0,0,0,0,0,10.18,12.50783743,11.44969427,11.35288298,11.89475552,11.80129255,0.025732123,10.74,14.28535098,13.076833,12.96626368,13.58514279,13.47839761,0.029388966,11.3,16.20562336,14.83465339,14.70922106,15.41129144,15.29019731,0.033339504,11.58,17.220403,15.76358428,15.63029751,16.37633082,16.2476539,0.03542719
HL_013_11,11,86,7.5,ACRU,,14.13373151,11.5,23.83005962,21.22941794,22.02056581,19.97414234,21.76354643,0.059354471,12.1,26.87598227,23.94293045,24.83520166,22.52720741,24.54533045,0.066941071,13,31.84608788,28.3706344,29.42791101,26.69310537,29.08443467,0.079320309,13.6,35.43247903,31.56563257,32.74197584,29.69918629,32.35981843,0.088253076,14.8,43.2767511,38.55383708,39.99060686,36.27418482,39.52384496,0.107791114,15.4,47.54161421,42.35326363,43.93162505,39.84895484,43.41886443,0.118413777,16,52.03946674,46.36025282,48.08794104,43.61901451,47.52666878,0.129616756,16.3,54.37679041,48.44249776,50.24778414,45.57813826,49.66130264,0.13543842
HL_013_12,12,91,7.94,ACRU,,13.37010451,10,17.12255881,15.23096848,15.79111138,14.30385006,15.61212218,0.042392393,10.6,19.65257981,17.48148901,18.12439834,16.41738001,17.91896179,0.048656272,11.5,23.83005962,21.19746768,21.97703799,19.90716477,21.72793252,0.058998965,12.1,26.87598227,23.90689636,24.78611019,22.45166887,24.50516442,0.066540125,13.3,33.6116771,29.89847488,30.99803846,28.07853631,30.64668169,0.0832165,13.9,37.30894519,33.18729254,34.40780758,31.16716162,34.01780173,0.092370275,14.5,41.23064499,36.67574813,38.02455663,34.44327277,37.59355563,0.102079702,14.8,43.2767511,38.49581358,39.91155786,36.15254972,39.45916806,0.107145495
HL_013_13,13,96,7.63,ACRU,,14.23063226,11.7,24.82190152,22.11722063,22.94282187,20.81301015,22.67373854,0.061861305,12.3,27.93851031,24.89423287,25.82349563,23.42626725,25.52062652,0.069628538,13.2,33.01703509,29.41938389,30.51756346,27.68457872,30.15964029,0.082285271,13.8,36.67724394,32.68076364,33.90068541,30.75364109,33.50308352,0.091407267,15,44.67268987,39.80499791,41.2908562,37.45777281,40.8065792,0.11133357,15.6,49.01484732,43.67401875,45.30430154,41.09864484,44.77295312,0.122155123,16.2,53.59109458,47.75162217,49.53411551,44.93579973,48.953158,0.133560076,16.5,55.96802,49.86954952,51.73110177,46.92883692,51.12437706,0.139483865
HL_013_14,14,96,7.42,ACRU,,11.43753535,6.7,0,0,0,0,0,0,7.3,0,0,0,0,0,0,8.2,0,0,0,0,0,0,8.8,0,0,0,0,0,0,10,17.12255881,15.17090975,15.70935964,14.12644215,15.53231759,0.041329505,10.6,19.6525798,17.41255602,18.030567,16.2137584,17.82736531,0.047436333,11.2,22.38588209,19.83431335,20.53827798,18.46878565,20.30681477,0.05403383,11.5,23.83005961,21.11388185,21.86326126,19.66026003,21.61686569,0.057519707
HL_013_15,15,95,7.38,ACRU,,12.82293153,9,0,0,0,0,0,0,9.6,0,0,0,0,0,0,10.5,19.21690653,17.07526714,17.69716581,16.00597769,17.49882929,0.047305105,11.1,21.91603794,19.47359227,20.18284039,18.25411461,19.95664631,0.053949394,12.3,27.93851031,24.82488668,25.7290344,23.27029961,25.44068275,0.068774553,12.9,31.26974865,27.78487322,28.79682668,26.04492551,28.47409352,0.076974862,13.5,34.8193823,30.93891587,32.06574278,29.00145532,31.70637407,0.085712782,13.8,36.67724394,32.58972703,33.77667817,30.54888919,33.39813459,0.090286168
HL_013_16,16,102,5.67,PIRU,,12.72524574,12.4,22.23296956,20.50887676,20.44408004,22.47819124,21.4160294,0.074659998,12.84,24.1166112,22.24644827,22.17616178,24.38260878,23.23045751,0.08098541,13.5,27.10737884,25.00529183,24.92628892,27.40636351,26.11133078,0.091028634,13.94,29.2128645,26.94750408,26.86236485,29.53507193,28.13945134,0.098099015,14.82,33.69607704,31.08305841,30.98485311,34.06773269,32.45793031,0.113153983,15.26,36.07566255,33.27811498,33.17297451,36.47356417,34.75007905,0.121144811,15.7,38.54844257,35.55913914,35.4467919,38.97361807,37.13199792,0.129448594,15.92,39.8200576,36.73214465,36.61609137,40.25925856,38.35688804,0.133718774
HL_013_17,17,84,2.45,PIRU,,14.32000444,16.2,41.47266518,38.25079387,38.06140625,42.51496334,40.07495716,0.141363501,16.64,44.14748523,40.71781618,40.51621382,45.25700743,42.65963067,0.150480878,17.3,48.33981716,44.58446001,44.36371309,49.55470178,46.71067301,0.164770837,17.74,51.25598625,47.27408177,47.04001798,52.54416053,49.52856164,0.174710875,18.62,57.38305647,52.92516059,52.66311714,58.82521733,55.44913789,0.195595574,19.06,60.59554671,55.88808331,55.61136981,62.11844443,58.55336107,0.20654565,19.5,63.90837887,58.94355273,58.65171097,65.51453526,61.75454446,0.217837752,19.72,65.60266235,60.50621305,60.20663423,67.25139977,63.39172735,0.223612877
HL_013_18,18,115,4.2,PIRU,,10.99512503,9,0,0,0,0,0,0,9.44,0,0,0,0,0,0,10.1,13.77808365,12.71181066,12.69734346,13.59795384,13.19629791,0.045032392,10.54,15.21882888,14.04105796,14.02507796,15.01986327,14.57620702,0.049741335,11.42,18.34867597,16.92868912,16.90942273,18.10879184,17.57389492,0.059970951,11.86,20.0400037,18.48912657,18.46808427,19.77800775,19.19380558,0.065498899,12.3,21.81703702,20.12863695,20.10572873,21.53180876,20.89580287,0.071306968,12.52,22.73802048,20.97834637,20.9544711,22.44075161,21.77789739,0.074317117
HL_013_19,19,125,5.6,PIRU,,11.48421697,9.9,0,0,0,0,0,0,10.34,14.55379756,13.42682905,13.40368955,14.47574556,13.96501543,0.047987689,11,16.81319448,15.51127033,15.48453854,16.72302535,16.13300717,0.055437513,11.44,18.42371021,16.9970763,16.96778391,18.32490388,17.67836857,0.060747806,12.32,21.89986466,20.20405588,20.16923665,21.78241572,21.01389323,0.072209599,12.76,23.76761505,21.92717764,21.88938882,23.64014937,22.80608272,0.078368062,13.2,25.72318,23.73131406,23.69041603,25.58522663,24.68253418,0.084816073,13.42,26.73420474,24.66405043,24.62154494,26.59082924,25.65265734,0.088149687
HL_013_20,20,135,8.86,ABBA,,11.19649771,10,11.96621748,10.75626578,10.53576479,11.46580337,11.18101285,0.022879576,10.56,13.69861116,12.31349027,12.06106653,13.12575024,12.79972955,0.026191937,11.4,16.56382333,14.88898947,14.58376859,15.87114238,15.47693094,0.031670262,11.96,18.65688097,16.77040976,16.42662019,17.87667064,17.43264539,0.035672218,13.08,23.29739416,20.94170226,20.51240215,22.32312266,21.76865531,0.044544944,13.64,25.85147157,23.23752678,22.76116279,24.77039135,24.15513813,0.049428376,14.2,28.56572094,25.67732763,25.15094828,27.37113378,26.69128266,0.054618059,14.48,29.98389172,26.95210154,26.39958962,28.72999821,28.01639528,0.057329621
HL_013_21,21,140,8.5,ABBA,,11.23906208,10.1,12.26535008,11.01898725,10.78904913,11.75382844,11.45680372,0.023394805,10.66,14.02276381,12.59781862,12.33493432,13.43794992,13.09836667,0.026746879,11.5,16.9267084,15.20667431,14.88934986,16.22078663,15.8108798,0.032285833,12.06,19.04636492,17.11093861,16.75387702,18.25204371,17.79080607,0.036328845,13.18,23.7418737,21.32930589,20.88421775,22.75172813,22.17678137,0.045285011,13.74,26.32432052,23.64933331,23.15583212,25.22647501,24.58899024,0.050210744,14.3,29.06750359,26.11376352,25.56883597,27.8552547,27.15133945,0.055443064,14.58,30.50034918,27.40100826,26.8292192,29.22834403,28.48973017,0.058176059
HL_013_22,22,140,4.67,ABBA,,10.663843,8.8,0,0,0,0,0,0,9.36,0,0,0,0,0,0,10.2,12.56890251,11.37779453,11.19731989,12.01798656,11.79050087,0.024752102,10.76,14.35145262,12.99141902,12.78534906,13.72240453,13.46265631,0.028262501,11.88,18.34874678,16.60990453,16.34643813,17.54449063,17.21239502,0.036134424,12.44,20.57046851,18.62108199,18.32571428,19.66883059,19.29652384,0.040509689,13,22.94541547,20.77096409,20.44149494,21.93967967,21.52438854,0.045186703,13.28,24.19137729,21.89885076,21.55149106,23.13102891,22.693187,0.047640392
HL_013_23,23,146,5.04,ABBA,,10.38173641,8.2,0,0,0,0,0,0,8.76,0,0,0,0,0,0,9.6,0,0,0,0,0,0,10.16,12.44694981,11.30991248,11.15868845,11.88282126,11.699593,0.024885802,11.28,16.13454383,14.66064229,14.46461588,15.40328381,15.16577146,0.032258591,11.84,18.19582728,16.53362609,16.31255615,17.37114446,17.1032885,0.036379817,12.4,20.406732,18.54256316,18.29463187,19.48184516,19.18144305,0.040800188,12.68,21.56934749,19.59897293,19.33691647,20.59176785,20.27425119,0.043124663
HL_013_24,24,157,6.47,ABBA,,11.52948725,10.8,14.48420285,12.96289906,12.65998599,13.88869041,13.49894458,0.027166745,11.36,16.41998224,14.6953598,14.35196312,15.74488098,15.30304654,0.030797516,12.2,19.59973391,17.54113602,17.1312401,18.79389838,18.26650211,0.036761496,12.76,21.90860649,19.60750326,19.1493211,21.00784256,20.41831835,0.041092045,13.88,26.99492422,24.15959522,23.59504116,25.88503829,25.15864973,0.050632004,14.44,29.77878161,26.65105869,26.02828488,28.55443845,27.75314091,0.05585344,15,32.72726716,29.28985911,28.60542261,31.38169815,30.50106176,0.061383655,15.28,34.26419892,30.66536396,29.94878508,32.85543955,31.93344688,0.064266343
HL_013_25,25,165,8.55,ABBA,,9.304279853,6.1,0,0,0,0,0,0,6.66,0,0,0,0,0,0,7.5,0,0,0,0,0,0,8.06,0,0,0,0,0,0,9.18,0,0,0,0,0,0,9.74,0,0,0,0,0,0,10.3,12.87689578,11.87490293,11.83301036,12.18671992,12.19288225,0.027219886,10.58,13.76307977,12.69213009,12.64735448,13.02540622,13.03199264,0.02909315
HL_013_26,26,170,7.24,ABBA,,9.358945828,6.2,0,0,0,0,0,0,6.76,0,0,0,0,0,0,7.6,0,0,0,0,0,0,8.16,0,0,0,0,0,0,9.28,0,0,0,0,0,0,9.84,0,0,0,0,0,0,10.4,13.18935081,12.15368222,12.10454756,12.48923199,12.48420315,0.027803167,10.68,14.08813803,12.98189389,12.92941095,13.34030967,13.33493814,0.029697812
HL_013_27,27,172,5.38,ABBA,,9.783873547,7,0,0,0,0,0,0,7.56,0,0,0,0,0,0,8.4,0,0,0,0,0,0,8.96,0,0,0,0,0,0,10.08,12.20517065,11.18055066,11.09128838,11.60200883,11.51975463,0.025176267,10.64,13.95757104,12.78583763,12.68375921,13.26780815,13.17374401,0.028791038,11.2,15.85208867,14.52131114,14.4053772,15.06870146,14.96186962,0.032698962,11.48,16.85375563,15.43888849,15.31562888,16.02086749,15.90728512,0.034765155
HL_013_28,28,194,1.7,ABBA,,13.14530414,15.4,34.93580929,30.60694715,29.46702434,33.38101712,32.09769947,0.058972705,15.96,38.17356298,33.44351393,32.19794625,36.47467699,35.07242504,0.064438132,16.8,43.35501523,37.98293747,36.56830384,41.42553257,39.83294728,0.07318458,17.36,47.0300639,41.20261443,39.6680674,44.93702593,43.20944291,0.079388174,18.48,54.92260807,48.11720114,46.32512777,52.47831831,50.46081382,0.092711028,19.04,59.14560063,51.81692679,49.88706112,56.51336973,54.34073956,0.099839567,19.6,63.55666595,55.6814213,53.60762669,60.72812387,58.39345945,0.107285579,19.88,65.8335534,57.67618184,55.52809452,62.90368014,60.48537747,0.111129034
HL_013_29,29,185,8.44,ABBA,,9.413262188,6.3,0,0,0,0,0,0,6.86,0,0,0,0,0,0,7.7,0,0,0,0,0,0,8.26,0,0,0,0,0,0,9.38,0,0,0,0,0,0,9.94,0,0,0,0,0,0,10.5,13.50628838,12.43624431,12.37962775,12.79613363,12.77957352,0.028392843,10.78,14.41773652,13.27548241,13.21504518,13.65965823,13.64198059,0.030308884
HL_013_30,30,202,6.74,BEPO,,11.14751814,6.1,0,0,0,0,0,0,6.7,0,0,0,0,0,0,7.6,0,0,0,0,0,0,8.2,0,0,0,0,0,0,9.4,0,0,0,0,0,0,10,17.12255882,16.09372671,15.31913097,11.97020419,15.12640517,0.045655644,10.6,19.65257981,18.47172797,17.58267834,13.73891576,17.36147547,0.0524017,10.9,20.99355934,19.73213293,18.78241964,14.67638071,18.54612316,0.055977292
HL_013_31,31,207,5.82,ABBA,,11.1105453,9.8,0,0,0,0,0,0,10.36,13.06383206,11.75617923,11.52392217,12.51422308,12.21453913,0.025099911,11.2,15.85208867,14.2653392,13.98351076,15.18517485,14.82152837,0.030457068,11.76,17.89227727,16.10131066,15.78321046,17.13953059,16.72908225,0.03437694,12.88,22.42343355,20.17891095,19.78025299,21.48005643,20.96566348,0.043082779,13.44,24.92107871,22.42654886,21.98348619,23.87262306,23.30093421,0.047881575,14,27.57776073,24.81730448,24.32700964,26.41753571,25.78490264,0.052985934,14.28,28.96672961,26.06724149,25.55225268,27.74806923,27.08357325,0.055654599
HL_013_32,32,227,3.26,ACRU,,12.42063079,8.3,0,0,0,0,0,0,8.9,0,0,0,0,0,0,9.8,0,0,0,0,0,0,10.4,18.78686079,16.67955471,17.28262358,15.60922707,17.08956654,0.046017545,11.6,24.32306256,21.59476547,22.37554955,20.20902858,22.12560155,0.059578214,12.2,27.40427406,24.33036012,25.21005283,22.76908001,24.92844176,0.067125499,12.8,30.69947622,27.25594227,28.24141284,25.50692745,27.9259397,0.075196944,13.1,32.428511,28.7910327,29.83200627,26.94351107,29.49876527,0.079432135
HL_013_33,33,231,3.49,ACRU,,13.88651656,11,21.45193667,19.10154534,19.81037546,17.96306403,19.58173038,0.0533414,11.6,24.32306257,21.658095,22.4617949,20.36723942,22.20254797,0.06048061,12.5,29.02488705,25.84476192,26.80382284,24.30437459,26.4944616,0.072171951,13.1,32.428511,28.87546624,29.94699212,27.1544443,29.60135342,0.080635246,14.3,39.89825749,35.52678651,36.84513305,33.40933571,36.4198782,0.099209174,14.9,43.97152319,39.15376297,40.60670126,36.82013883,40.13803157,0.109337569,15.5,48.27498705,42.98571583,44.58085222,40.42370144,44.06631414,0.120038365,15.8,50.51409108,44.97949139,46.64861385,42.29864493,46.11021032,0.125606018
HL_013_34,34,229,3.81,ACRU,,14.96676187,13.3,33.6116771,29.99242152,31.12606055,28.24686079,30.74425499,0.084029904,13.9,37.30894519,33.29157326,34.54991204,31.35400171,34.12610805,0.093273153,14.8,43.2767511,38.61677468,40.07639284,36.36927608,39.58479867,0.108192794,15.4,47.54161421,42.42240364,44.02586513,39.95341722,43.48582505,0.118855042,16.6,56.77358327,50.66028796,52.57512101,47.71185618,51.9302121,0.14193516,17.2,61.74716127,55.09831845,57.18089803,51.89159303,56.4794927,0.154369211,17.8,66.96332563,59.75281396,62.01132191,56.27519662,61.25066453,0.167409732,18.1,69.66333539,62.16209067,64.51166329,58.54425328,63.72033566,0.174159814
HL_013_35,35,216,7.32,ABBA,,9.731942673,6.9,0,0,0,0,0,0,7.46,0,0,0,0,0,0,8.3,0,0,0,0,0,0,8.86,0,0,0,0,0,0,9.98,0,0,0,0,0,0,10.54,13.63432315,12.49865718,12.40482223,12.95488202,12.87317115,0.028199414,11.1,15.50319933,14.211866,14.10516896,14.73062623,14.63771513,0.032064748,11.38,16.49180916,15.11812993,15.00462902,15.66997052,15.57113466,0.034109457
HL_013_36,36,219,8.2,ABBA,,10.57101152,8.6,0,0,0,0,0,0,9.16,0,0,0,0,0,0,10,11.96621748,10.84561718,10.68244108,11.43622877,11.23262613,0.023683706,10.56,13.69861116,12.4157774,12.22897769,13.09189402,12.85881507,0.027112484,11.68,17.59177094,15.94435448,15.70446608,16.81262416,16.51330392,0.03481788,12.24,19.75957966,17.90915443,17.63970493,18.88441973,18.54821469,0.039108437,12.8,22.07942251,20.01175097,19.71066717,21.10151579,20.72583911,0.043699903,13.08,23.29739416,21.11566324,20.79797069,22.26554297,21.86914277,0.04611053
HL_013_37,37,222,7.49,ABBA,,11.23906208,10.1,12.26535008,11.01898725,10.78904913,11.75382844,11.45680372,0.023394805,10.66,14.02276381,12.59781862,12.33493432,13.43794992,13.09836667,0.026746879,11.5,16.9267084,15.20667431,14.88934986,16.22078663,15.8108798,0.032285833,12.06,19.04636492,17.11093861,16.75387702,18.25204371,17.79080607,0.036328845,13.18,23.7418737,21.32930589,20.88421775,22.75172813,22.17678137,0.045285011,13.74,26.32432052,23.64933331,23.15583212,25.22647501,24.58899024,0.050210744,14.3,29.06750359,26.11376352,25.56883597,27.8552547,27.15133945,0.055443064,14.58,30.50034918,27.40100826,26.8292192,29.22834403,28.48973017,0.058176059
HL_013_38,38,224,7.89,ABBA,,11.3233759,10.3,12.87689578,11.55559109,11.30605113,12.34251701,12.02026375,0.024443007,10.86,14.68469801,13.17789383,12.89332067,14.07529718,13.70780243,0.027874589,11.7,17.66661272,15.85383279,15.51147343,16.9334653,16.49134606,0.033534878,12.26,19.83979334,17.80402226,17.41954907,19.01646102,18.51995643,0.037660024,13.38,24.64592323,22.11699276,21.63938211,23.62314114,23.00635981,0.046783051,13.94,27.28541341,24.48564354,23.95688249,26.15309502,25.47025861,0.051793348,14.5,30.08676211,26.99954446,26.41649638,28.83819045,28.08524835,0.057110886,14.78,31.54910417,28.31183488,27.70044823,30.23984672,29.4503085,0.059886713
HL_013_39,39,230,5.85,ABBA,,9.138161667,5.8,0,0,0,0,0,0,6.36,0,0,0,0,0,0,7.2,0,0,0,0,0,0,7.76,0,0,0,0,0,0,8.88,0,0,0,0,0,0,9.44,0,0,0,0,0,0,10,11.96621747,11.06111495,11.03953737,11.30535438,11.34305604,0.025508478,10.28,12.81494085,11.84564247,11.82253446,12.10720498,12.14758069,0.027317708
HL_013_40,40,233,6.5,ABBA,,11.96031596,11.9,18.4254932,16.39748014,15.95379096,17.67244439,17.11230217,0.033674549,12.46,20.65262986,18.37948566,17.88216663,19.80855812,19.18071007,0.037744878,13.3,24.28188251,21.60928241,21.02457033,23.28948342,22.55130467,0.044377724,13.86,26.89850675,23.93790632,23.29018545,25.79916639,24.98144123,0.049159883,14.98,32.61909482,29.0288544,28.24338075,31.28595437,30.29432109,0.059614866,15.54,35.72921206,31.79665471,30.93628888,34.2689613,33.18277924,0.065298936,16.1,39.00988053,34.71623442,33.7768695,37.41554905,36.22963338,0.071294707,16.38,40.71508976,36.23375876,35.2533321,39.05106648,37.81331178,0.074411158
HL_013_41,41,241,6.43,ABBA,,9.783873547,7,0,0,0,0,0,0,7.56,0,0,0,0,0,0,8.4,0,0,0,0,0,0,8.96,0,0,0,0,0,0,10.08,12.20517065,11.18055066,11.09128838,11.60200883,11.51975463,0.025176267,10.64,13.95757104,12.78583763,12.68375921,13.26780815,13.17374401,0.028791038,11.2,15.85208867,14.52131114,14.4053772,15.06870146,14.96186962,0.032698962,11.48,16.85375563,15.43888849,15.31562888,16.02086749,15.90728512,0.034765155
HL_013_42,42,250,5.57,ABBA,,12.29088359,12.8,22.07942251,19.56423836,18.97954934,21.16931547,20.44813142,0.039520345,13.36,24.55460978,21.75746391,21.10722904,23.54247628,22.74044475,0.043950726,14.2,28.56572094,25.31164813,24.55519432,27.38825067,26.45520351,0.051130284,14.76,31.44327535,27.86140505,27.02875023,30.14719317,29.12015595,0.056280869,15.88,37.700518,33.405852,32.40749804,36.1465142,34.91509556,0.067480817,16.44,41.08616924,36.40582574,35.31781577,39.39260993,38.05060517,0.073540853,17,44.64705784,39.56107463,38.37876815,42.80671979,41.3484051,0.07991455,17.28,46.49410834,41.19771781,39.96649926,44.57763543,43.05899021,0.083220618
HL_013_43,43,255,8.58,ABBA,,11.61009815,11,15.15893534,13.55244897,13.22638368,14.53725846,14.11875661,0.028297403,11.56,17.14669651,15.32955476,14.96073318,16.44350037,15.97012121,0.032007986,12.4,20.406732,18.24410409,17.80515987,19.56983989,19.00645896,0.038093541,12.96,22.77062454,20.35748027,19.86768926,21.8367878,21.20814547,0.042506253,14.08,27.97045422,25.00625177,24.40461359,26.82336941,26.05117225,0.052212851,14.64,30.81275418,27.54733558,26.88456016,29.54910497,28.69843872,0.057518613,15.2,33.8207762,30.23657885,29.50910156,32.43376623,31.50005571,0.063133731,15.48,35.38787973,31.6376067,30.87642137,33.93660192,32.95962743,0.066059066
HL_013_44,44,261,8.58,ABBA,,10.84597024,9.2,0,0,0,0,0,0,9.76,0,0,0,0,0,0,10.6,13.82772919,12.48712984,12.26915036,13.2328088,12.95420455,0.026961649,11.16,15.71197661,14.18869933,13.94101669,15.03598888,14.71942038,0.030635601,12.28,19.92020112,17.98893617,17.67491533,19.06315991,18.66180313,0.038840901,12.84,22.25103114,20.09379204,19.74302814,21.29370893,20.84539006,0.043385611,13.4,24.73743911,22.33914258,21.9491831,23.67314238,23.17472679,0.048233671,13.68,26.03999722,23.51541759,23.10492466,24.91965959,24.39499977,0.050773431
HL_013_45,45,283,8.48,BEPO,,14.40528003,11.1,21.91603795,20.20110627,20.27185454,16.93896203,19.8319902,0.062375594,11.7,24.82190152,22.87958579,22.95971462,19.18491145,22.46152835,0.07064602,12.6,29.57706276,27.26265529,27.3581345,22.86018779,26.76451009,0.084179762,13.2,33.01703509,30.43344952,30.54003348,25.51895125,29.87736733,0.093970323,14.4,40.56129354,37.38736915,37.51830712,31.34992799,36.70422445,0.11544216,15,44.67268987,41.1770484,41.32125857,34.52763677,40.42465841,0.127143673,15.6,49.01484732,45.17943169,45.337659,37.88370142,44.35390986,0.139501958,15.9,51.27350488,47.26134912,47.42686772,39.62942365,46.39778634,0.14593036
HL_013_46,46,275,3.48,ABBA,,10.80087569,9.1,0,0,0,0,0,0,9.66,0,0,0,0,0,0,10.5,13.50628838,12.20413651,11.99590346,12.92265021,12.65724464,0.026400183,11.06,15.36493982,13.88359391,13.64670512,14.70098499,14.39905596,0.030033212,12.18,19.52010155,17.63815323,17.33720229,18.67659251,18.2930124,0.038155135,12.74,21.82349534,19.71947502,19.38301152,20.88045129,20.45160829,0.042657483,13.3,24.28188251,21.94084715,21.5664815,23.23260583,22.75545425,0.047462791,13.58,25.57021506,23.10497054,22.71074204,24.46526653,23.96279855,0.049981041
HL_013_47,47,313,6.04,PIST,,10.52435525,10.6,12.42482176,11.35007846,12.40700085,10.46190543,11.66095163,0.038259912,11.36,14.7066452,13.43452487,14.68555147,12.38323851,13.80249001,0.04528636,12.5,18.56261284,16.95695248,18.53598851,15.63002704,17.42139522,0.05716009,13.26,21.43157768,19.57775274,21.4008384,18.04574289,20.11397793,0.06599453,14.78,27.91342934,25.4989262,27.87339314,23.50356919,26.19732946,0.085954178,15.54,31.53820641,28.81016116,31.49297119,26.55569144,29.59925755,0.097116,16.3,35.42652171,32.36213837,35.37570949,29.82971724,33.2485217,0.109089339,16.68,37.47124036,34.22998948,37.4174954,31.55140416,35.16753235,0.115385667
HL_014_01,1,340,4.02,PIRU,,16.99785747,25.1,115.1513669,106.1776984,105.3228079,118.3343634,111.2465592,0.440933976,25.54,119.9144074,110.5695583,109.6793067,123.2290631,115.8480839,0.45917246,26.2,127.266523,117.3487284,116.4038943,130.7844046,122.9508876,0.487324949,26.64,132.3072186,121.996606,121.0143495,135.9644344,127.8206522,0.506626621,27.52,142.7256763,131.6031603,130.5435565,146.6708775,137.8858177,0.54652065,27.96,148.1046561,136.5629598,135.4634222,152.1985422,143.0823951,0.56711767,28.4,153.5976042,141.6278462,140.4875286,157.8433256,148.3890762,0.588151093,28.62,156.3870019,144.199868,143.0388418,160.7098274,151.0838848,0.598832167
HL_014_02,2,19,6.71,PIST,,22.2991001,44.1,399.7757415,370.9917248,412.2975827,343.7104099,381.6938648,1.537275954,44.86,416.7590609,386.7522382,429.8128564,358.3119553,397.9090277,1.602582689,46,443.0186001,411.1210798,456.8949012,380.8888054,422.9808466,1.703559697,46.76,461.0524584,427.856493,475.493619,396.3935602,440.1990327,1.772906118,48.28,498.3997558,462.5147697,514.0107145,428.5031996,475.8571099,1.91651939,49.04,517.7191563,480.4431655,533.9352404,445.1132096,494.302693,1.990809165,49.8,537.4729881,498.7747133,554.307805,462.0967254,513.163058,2.066769478,50.18,547.5137278,508.0925156,564.6630424,470.7293321,522.7496545,2.105379594
